Run ID,Algorithm,Scenario,Num Devices,Instance ID,Repetition,Path Length (L),Packets Expected,Packets Received,Avg Latency (s),Avg Throughput (pkt/s),Energy Consumed (J),Mission Duration (s)
640,CRL-HA,forest,199,9,1,7808.760008476635,102241,33920,304.65538325458,65.4156943668088,311,518.5299999996735
641,CRL-HA,urban,199,1,1,6802.527965197376,90401,29099,263.52677720873885,63.512746638766494,271,458.1599999997283
642,CRL-HA,urban,199,10,1,6025.526309066332,81816,27863,228.93653518996516,67.70423288141012,240,411.5399999997707
643,CRL-HA,urban,199,2,1,7244.813826573039,95924,28971,280.3629947187408,59.7722255462619,288,484.6899999997042
644,CRL-HA,urban,199,3,1,8682.356151288577,113404,41832,324.9001682920481,73.26736141523324,346,570.9499999996258
645,CRL-HA,urban,199,4,1,6291.667157088346,84638,28885,232.27712653618312,67.56567097849518,250,427.5099999997562
646,CRL-HA,urban,199,5,1,6689.667131844331,89018,29794,251.0858629253254,66.00500675694528,266,451.38999999973447
647,CRL-HA,urban,199,6,1,7493.737975594518,98288,33098,279.81492053888036,66.2450213158147,298,499.6299999996906
648,CRL-HA,urban,199,7,1,8669.081572575544,113629,39447,321.11758663506464,69.18705603793009,345,570.1499999996265
649,CRL-HA,urban,199,8,1,6298.215850330992,84995,27316,240.92472397121682,63.83734517414253,251,427.89999999975583
650,CRL-HA,urban,199,9,1,6190.7074338567145,83626,27602,238.11795739431392,65.49294103693346,246,421.4499999997617
651,CRL-U,agriculture,199,1,1,8834.334976393477,115161,37041,345.7605493910408,63.856086334450026,352,580.0699999996175
652,CRL-U,agriculture,199,10,1,8984.538873462325,116948,38157,352.0606910918869,64.77388470161151,359,589.0799999996093
653,CRL-U,agriculture,199,2,1,9284.906383907883,120518,39959,363.6535361243367,65.81946960966364,371,607.0999999995929
654,CRL-U,agriculture,199,3,1,9088.98860844494,118138,38195,354.8849797092021,64.15661638731721,363,595.3399999996036
655,CRL-U,agriculture,199,4,1,9073.490135410057,117939,37921,355.83683710854297,63.79603304120933,362,594.4099999996045
656,CRL-U,agriculture,199,5,1,8687.8147430736,113378,36150,341.1368603041184,63.28006021675162,347,571.2699999996255
657,CRL-U,agriculture,199,6,1,9106.124412044037,118335,38349,356.002563560795,64.3040394386464,363,596.3699999996027
658,CRL-U,agriculture,199,7,1,9101.451585625318,118335,38318,356.56353463105944,64.28223925921509,363,596.0899999996029
659,CRL-U,agriculture,199,8,1,8961.151503536339,116552,37914,351.3202917126444,64.51579968353859,358,587.6699999996106
660,CRL-U,agriculture,199,9,1,9088.75628808989,118136,38625,356.52061488654795,64.87998253074046,362,595.3299999996036
661,CRL-U,custom_hybrid,199,1,1,5610.476157514965,75045,25291,209.8305195523536,65.4139616688139,223,386.62999999979337
662,CRL-U,custom_hybrid,199,10,1,6779.050441547195,80415,34015,240.3490489488943,74.47181171323511,269,456.7499999997296
663,CRL-U,custom_hybrid,199,2,1,7770.255101289743,102675,40654,266.12526836214187,78.75324474066396,309,516.2199999996756
664,CRL-U,custom_hybrid,199,3,1,5967.022336292716,81391,26270,212.4765778453815,64.38252089310727,237,408.0299999997739
665,CRL-U,custom_hybrid,199,4,1,5693.634254989701,77842,24864,214.6715781852689,63.490117971537224,226,391.61999999978883
666,CRL-U,custom_hybrid,199,5,1,5972.885050682928,81391,32700,208.6171253821934,80.07248151236135,237,408.3799999997736
667,CRL-U,custom_hybrid,199,6,1,6541.698609805352,87791,32018,242.02333562362145,72.35542699604218,260,442.50999999974255
668,CRL-U,custom_hybrid,199,7,1,5736.341625632495,75265,30116,189.34907557438436,76.39970572570667,228,394.1899999997865
669,CRL-U,custom_hybrid,199,8,1,7851.608222335574,103668,43371,277.00702197307004,83.22970639038068,312,521.0999999996711
670,CRL-U,custom_hybrid,199,9,1,6263.114252012936,81234,22945,233.87953584650936,53.88806688746343,249,425.78999999975775
671,CRL-U,factory,199,1,1,5916.22703229562,80255,34565,186.90560827419858,85.3498938219642,235,404.9799999997767
672,CRL-U,factory,199,10,1,5139.189107624725,66481,29412,161.97029103763265,82.07389217550745,204,358.3599999998191
673,CRL-U,factory,199,2,1,4860.2535157641805,68058,25159,176.38827775345953,73.64615654824718,192,341.6199999998343
674,CRL-U,factory,199,3,1,5404.2970907609915,74464,25868,183.61423225602078,69.11772564530942,214,374.2599999998046
675,CRL-U,factory,199,4,1,7223.2974369203885,96316,35548,251.89390120389092,73.53744311133981,287,483.39999999970536
676,CRL-U,factory,199,5,1,4050.615751144856,58506,18827,143.3184453178955,64.24720174722839,160,293.0399999998785
677,CRL-U,factory,199,6,1,4685.67714767512,66068,21746,170.91883196907537,65.66812622681641,185,331.1499999998438
678,CRL-U,factory,199,7,1,5613.027128486465,76357,24450,203.78689161548533,63.212595982349775,223,386.7899999997932
679,CRL-U,factory,199,8,1,4981.782199687058,69451,27636,178.31335649149975,79.20667220777177,197,348.9099999998277
680,CRL-U,factory,199,9,1,7752.5613798173845,102268,38081,250.90367742430342,73.92072365871557,308,515.1599999996765
681,CRL-U,forest,199,1,1,10083.881708524248,130036,37790,395.06176237077847,57.69113336594101,402,655.0399999995493
